Date,Year,Month,State,Sales Method,Product,Gender,Type,SubType,Price per Unit,Units Sold,Revenue
2021-06-16,2021,June,Nebraska,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,35,10,350
2021-06-17,2021,June,Florida,In-store,Men's Apparel,Men,Apparel,Apparel,95,45,4275
2021-06-17,2021,June,Florida,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,70,70,4900
2021-06-17,2021,June,Florida,In-store,Women's Apparel,Women,Apparel,Apparel,110,75,8250
2021-06-17,2021,June,Florida,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,85,58,4930
2021-06-17,2021,June,Florida,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,85,70,5950
2021-06-17,2021,June,Florida,Online,Men's Apparel,Men,Apparel,Apparel,89,13,1157
2021-06-17,2021,June,Florida,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,64,20,1280
2021-06-17,2021,June,Florida,Online,Men's Street Footwear,Men,Footwear,Street Footwear,61,22,1342
2021-06-17,2021,June,Florida,Online,Women's Apparel,Women,Apparel,Apparel,103,22,2266
2021-06-17,2021,June,Florida,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,77,16,1232
2021-06-17,2021,June,Florida,Online,Women's Street Footwear,Women,Footwear,Street Footwear,80,21,1680
2021-06-17,2021,June,Florida,Outlet,Men's Apparel,Men,Apparel,Apparel,71,15,1065
2021-06-17,2021,June,Florida,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,53,22,1166
2021-06-17,2021,June,Florida,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,115,110,12650
2021-06-17,2021,June,Florida,Outlet,Women's Apparel,Women,Apparel,Apparel,74,25,1850
2021-06-17,2021,June,Florida,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,66,20,1320
2021-06-17,2021,June,Florida,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,60,24,1440
2021-06-17,2021,June,Illinois,Online,Women's Apparel,Women,Apparel,Apparel,45,6,270
2021-06-17,2021,June,Illinois,Outlet,Women's Apparel,Women,Apparel,Apparel,50,23,1150
2021-06-17,2021,June,Louisiana,Online,Men's Apparel,Men,Apparel,Apparel,187,57,10659
2021-06-17,2021,June,Louisiana,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,135,91,12285
2021-06-17,2021,June,Louisiana,Online,Men's Street Footwear,Men,Footwear,Street Footwear,118,108,12744
2021-06-17,2021,June,Louisiana,Online,Women's Apparel,Women,Apparel,Apparel,210,95,19950
2021-06-17,2021,June,Louisiana,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,167,74,12358
2021-06-17,2021,June,Louisiana,Online,Women's Street Footwear,Women,Footwear,Street Footwear,168,90,15120
2021-06-17,2021,June,Louisiana,Outlet,Men's Apparel,Men,Apparel,Apparel,70,15,1050
2021-06-17,2021,June,Louisiana,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,55,22,1210
2021-06-17,2021,June,Louisiana,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,47,26,1222
2021-06-17,2021,June,Louisiana,Outlet,Women's Apparel,Women,Apparel,Apparel,80,25,2000
2021-06-17,2021,June,Louisiana,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,59,18,1062
2021-06-17,2021,June,Louisiana,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,55,21,1155
2021-06-17,2021,June,Michigan,In-store,Men's Apparel,Men,Apparel,Apparel,60,53,3180
2021-06-17,2021,June,Michigan,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,50,58,2900
2021-06-17,2021,June,Michigan,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,55,83,4565
2021-06-17,2021,June,Michigan,In-store,Women's Apparel,Women,Apparel,Apparel,65,68,4420
2021-06-17,2021,June,Michigan,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,45,53,2385
2021-06-17,2021,June,Michigan,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,45,55,2475
2021-06-17,2021,June,Michigan,Online,Men's Apparel,Men,Apparel,Apparel,57,15,855
2021-06-17,2021,June,Michigan,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,46,17,782
2021-06-17,2021,June,Michigan,Online,Men's Street Footwear,Men,Footwear,Street Footwear,52,21,1092
2021-06-17,2021,June,Michigan,Online,Women's Apparel,Women,Apparel,Apparel,60,17,1020
2021-06-17,2021,June,Michigan,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,43,16,688
2021-06-17,2021,June,Michigan,Online,Women's Street Footwear,Women,Footwear,Street Footwear,41,14,574
2021-06-17,2021,June,Nebraska,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,34,1,34
2021-06-17,2021,June,Nebraska,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,35,3,105
2021-06-17,2021,June,West Virginia,In-store,Men's Apparel,Men,Apparel,Apparel,45,28,1260
2021-06-17,2021,June,West Virginia,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,40,43,1720
2021-06-17,2021,June,West Virginia,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,45,60,2700
2021-06-17,2021,June,West Virginia,In-store,Women's Apparel,Women,Apparel,Apparel,65,43,2795
2021-06-17,2021,June,West Virginia,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,35,28,980
2021-06-17,2021,June,West Virginia,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,35,30,1050
2021-06-17,2021,June,West Virginia,Online,Men's Apparel,Men,Apparel,Apparel,41,7,287
2021-06-17,2021,June,West Virginia,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,37,12,444
2021-06-17,2021,June,West Virginia,Online,Men's Street Footwear,Men,Footwear,Street Footwear,43,15,645
2021-06-17,2021,June,West Virginia,Online,Women's Apparel,Women,Apparel,Apparel,59,12,708
2021-06-17,2021,June,West Virginia,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,33,7,231
2021-06-17,2021,June,West Virginia,Online,Women's Street Footwear,Women,Footwear,Street Footwear,33,8,264
2021-06-18,2021,June,Illinois,Online,Men's Street Footwear,Men,Footwear,Street Footwear,48,12,576
2021-06-18,2021,June,Illinois,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,50,45,2250
2021-06-18,2021,June,Mississippi,Online,Men's Apparel,Men,Apparel,Apparel,117,59,6903
2021-06-18,2021,June,Mississippi,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,77,63,4851
2021-06-18,2021,June,Mississippi,Online,Men's Street Footwear,Men,Footwear,Street Footwear,89,96,8544
2021-06-18,2021,June,Mississippi,Online,Women's Apparel,Women,Apparel,Apparel,125,82,10250
2021-06-18,2021,June,Mississippi,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,88,57,5016
2021-06-18,2021,June,Mississippi,Online,Women's Street Footwear,Women,Footwear,Street Footwear,86,62,5332
2021-06-18,2021,June,Mississippi,Outlet,Men's Apparel,Men,Apparel,Apparel,47,14,658
2021-06-18,2021,June,Mississippi,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,29,15,435
2021-06-18,2021,June,Mississippi,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,31,26,806
2021-06-18,2021,June,Mississippi,Outlet,Women's Apparel,Women,Apparel,Apparel,51,22,1122
2021-06-18,2021,June,Mississippi,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,34,15,510
2021-06-18,2021,June,Mississippi,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,33,16,528
2021-06-18,2021,June,Missouri,In-store,Men's Apparel,Men,Apparel,Apparel,40,35,1400
2021-06-18,2021,June,Missouri,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,30,35,1050
2021-06-18,2021,June,Missouri,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,35,60,2100
2021-06-18,2021,June,Missouri,In-store,Women's Apparel,Women,Apparel,Apparel,45,53,2385
2021-06-18,2021,June,Missouri,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,25,35,875
2021-06-18,2021,June,Missouri,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,25,38,950
2021-06-18,2021,June,Missouri,Online,Men's Apparel,Men,Apparel,Apparel,38,10,380
2021-06-18,2021,June,Missouri,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,27,9,243
2021-06-18,2021,June,Missouri,Online,Men's Street Footwear,Men,Footwear,Street Footwear,32,17,544
2021-06-18,2021,June,Missouri,Online,Women's Apparel,Women,Apparel,Apparel,42,14,588
2021-06-18,2021,June,Missouri,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,23,9,207
2021-06-18,2021,June,Missouri,Online,Women's Street Footwear,Women,Footwear,Street Footwear,23,11,253
2021-06-18,2021,June,Nebraska,Online,Men's Apparel,Men,Apparel,Apparel,46,1,46
2021-06-18,2021,June,Nebraska,Outlet,Men's Apparel,Men,Apparel,Apparel,50,5,250
2021-06-19,2021,June,Illinois,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,48,4,192
2021-06-19,2021,June,Illinois,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,50,15,750
2021-06-19,2021,June,Nebraska,Online,Women's Apparel,Women,Apparel,Apparel,51,4,204
2021-06-19,2021,June,Nebraska,Outlet,Women's Apparel,Women,Apparel,Apparel,55,15,825
2021-06-19,2021,June,New Hampshire,In-store,Men's Apparel,Men,Apparel,Apparel,65,33,2145
2021-06-19,2021,June,New Hampshire,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,60,43,2580
2021-06-19,2021,June,New Hampshire,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,65,68,4420
2021-06-19,2021,June,New Hampshire,In-store,Women's Apparel,Women,Apparel,Apparel,70,48,3360
2021-06-19,2021,June,New Hampshire,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,55,33,1815
2021-06-19,2021,June,New Hampshire,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,55,35,1925
2021-06-19,2021,June,New Hampshire,Online,Men's Apparel,Men,Apparel,Apparel,60,9,540
2021-06-19,2021,June,New Hampshire,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,56,12,672
2021-06-19,2021,June,New Hampshire,Online,Men's Street Footwear,Men,Footwear,Street Footwear,59,17,1003
2021-06-19,2021,June,New Hampshire,Online,Women's Apparel,Women,Apparel,Apparel,66,14,924
2021-06-19,2021,June,New Hampshire,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,52,9,468
2021-06-19,2021,June,New Hampshire,Online,Women's Street Footwear,Women,Footwear,Street Footwear,53,9,477
2021-06-19,2021,June,New Hampshire,Outlet,Men's Apparel,Men,Apparel,Apparel,47,11,517
2021-06-19,2021,June,New Hampshire,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,40,14,560
2021-06-19,2021,June,New Hampshire,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,44,22,968
2021-06-19,2021,June,New Hampshire,Outlet,Women's Apparel,Women,Apparel,Apparel,50,16,800
2021-06-19,2021,June,New Hampshire,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,37,10,370
2021-06-19,2021,June,New Hampshire,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,43,11,473
2021-06-20,2021,June,Illinois,Online,Women's Street Footwear,Women,Footwear,Street Footwear,36,4,144
2021-06-20,2021,June,Illinois,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,40,15,600
2021-06-20,2021,June,Nebraska,Online,Men's Street Footwear,Men,Footwear,Street Footwear,36,12,432
2021-06-20,2021,June,Nebraska,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,40,40,1600
2021-06-21,2021,June,Arkansas,Online,Men's Apparel,Men,Apparel,Apparel,109,48,5232
2021-06-21,2021,June,Arkansas,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,67,54,3618
2021-06-21,2021,June,Arkansas,Online,Men's Street Footwear,Men,Footwear,Street Footwear,76,88,6688
2021-06-21,2021,June,Arkansas,Online,Women's Apparel,Women,Apparel,Apparel,114,71,8094
2021-06-21,2021,June,Arkansas,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,77,48,3696
2021-06-21,2021,June,Arkansas,Online,Women's Street Footwear,Women,Footwear,Street Footwear,78,50,3900
2021-06-21,2021,June,Arkansas,Outlet,Men's Apparel,Men,Apparel,Apparel,37,12,444
2021-06-21,2021,June,Arkansas,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,25,15,375
2021-06-21,2021,June,Arkansas,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,28,24,672
2021-06-21,2021,June,Arkansas,Outlet,Women's Apparel,Women,Apparel,Apparel,48,17,816
2021-06-21,2021,June,Arkansas,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,29,12,348
2021-06-21,2021,June,Arkansas,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,28,12,336
2021-06-21,2021,June,Illinois,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,44,2,88
2021-06-21,2021,June,Illinois,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,45,8,360
2021-06-21,2021,June,Nebraska,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,32,5,160
2021-06-21,2021,June,Nebraska,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,35,15,525
2021-06-21,2021,June,Oklahoma,Online,Men's Apparel,Men,Apparel,Apparel,106,39,4134
2021-06-21,2021,June,Oklahoma,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,68,44,2992
2021-06-21,2021,June,Oklahoma,Online,Men's Street Footwear,Men,Footwear,Street Footwear,78,76,5928
2021-06-21,2021,June,Oklahoma,Online,Women's Apparel,Women,Apparel,Apparel,115,60,6900
2021-06-21,2021,June,Oklahoma,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,78,39,3042
2021-06-21,2021,June,Oklahoma,Online,Women's Street Footwear,Women,Footwear,Street Footwear,76,42,3192
2021-06-21,2021,June,Oklahoma,Outlet,Men's Apparel,Men,Apparel,Apparel,41,11,451
2021-06-21,2021,June,Oklahoma,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,25,12,300
2021-06-21,2021,June,Oklahoma,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,32,19,608
2021-06-21,2021,June,Oklahoma,Outlet,Women's Apparel,Women,Apparel,Apparel,40,14,560
2021-06-21,2021,June,Oklahoma,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,29,10,290
2021-06-21,2021,June,Oklahoma,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,27,11,297
2021-06-22,2021,June,Illinois,Online,Men's Apparel,Men,Apparel,Apparel,54,3,162
2021-06-22,2021,June,Illinois,Outlet,Men's Apparel,Men,Apparel,Apparel,60,10,600
2021-06-22,2021,June,Kentucky,Online,Men's Apparel,Men,Apparel,Apparel,99,25,2475
2021-06-22,2021,June,Kentucky,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,68,36,2448
2021-06-22,2021,June,Kentucky,Online,Men's Street Footwear,Men,Footwear,Street Footwear,76,67,5092
2021-06-22,2021,June,Kentucky,Online,Women's Apparel,Women,Apparel,Apparel,107,48,5136
2021-06-22,2021,June,Kentucky,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,59,25,1475
2021-06-22,2021,June,Kentucky,Online,Women's Street Footwear,Women,Footwear,Street Footwear,58,29,1682
2021-06-22,2021,June,Maryland,In-store,Men's Apparel,Men,Apparel,Apparel,50,15,750
2021-06-22,2021,June,Maryland,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,45,25,1125
2021-06-22,2021,June,Maryland,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,50,50,2500
2021-06-22,2021,June,Maryland,In-store,Women's Apparel,Women,Apparel,Apparel,55,30,1650
2021-06-22,2021,June,Maryland,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,40,15,600
2021-06-22,2021,June,Maryland,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,40,18,720
2021-06-22,2021,June,Maryland,Online,Men's Apparel,Men,Apparel,Apparel,49,4,196
2021-06-22,2021,June,Maryland,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,41,8,328
2021-06-22,2021,June,Maryland,Online,Men's Street Footwear,Men,Footwear,Street Footwear,47,13,611
2021-06-22,2021,June,Maryland,Online,Women's Apparel,Women,Apparel,Apparel,53,8,424
2021-06-22,2021,June,Maryland,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,37,4,148
2021-06-22,2021,June,Maryland,Online,Women's Street Footwear,Women,Footwear,Street Footwear,37,5,185
2021-06-22,2021,June,Nebraska,Online,Women's Street Footwear,Women,Footwear,Street Footwear,27,5,135
2021-06-22,2021,June,Nebraska,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,30,18,540
2021-06-23,2021,June,Arizona,Online,Men's Apparel,Men,Apparel,Apparel,106,30,3180
2021-06-23,2021,June,Arizona,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,106,62,6572
2021-06-23,2021,June,Arizona,Online,Men's Street Footwear,Men,Footwear,Street Footwear,98,79,7742
2021-06-23,2021,June,Arizona,Online,Women's Apparel,Women,Apparel,Apparel,139,66,9174
2021-06-23,2021,June,Arizona,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,96,45,4320
2021-06-23,2021,June,Arizona,Online,Women's Street Footwear,Women,Footwear,Street Footwear,106,62,6572
2021-06-23,2021,June,Arizona,Outlet,Men's Apparel,Men,Apparel,Apparel,43,7,301
2021-06-23,2021,June,Arizona,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,36,14,504
2021-06-23,2021,June,Arizona,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,37,19,703
2021-06-23,2021,June,Arizona,Outlet,Women's Apparel,Women,Apparel,Apparel,46,16,736
2021-06-23,2021,June,Arizona,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,38,11,418
2021-06-23,2021,June,Arizona,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,41,15,615
2021-06-23,2021,June,Illinois,Online,Women's Apparel,Women,Apparel,Apparel,49,7,343
2021-06-23,2021,June,Illinois,Outlet,Women's Apparel,Women,Apparel,Apparel,50,23,1150
2021-06-23,2021,June,Nebraska,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,27,4,108
2021-06-23,2021,June,Nebraska,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,30,15,450
2021-06-24,2021,June,Illinois,Online,Men's Street Footwear,Men,Footwear,Street Footwear,58,13,754
2021-06-24,2021,June,Illinois,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,60,50,3000
2021-06-24,2021,June,Nebraska,Online,Men's Apparel,Men,Apparel,Apparel,42,4,168
2021-06-24,2021,June,Nebraska,Outlet,Men's Apparel,Men,Apparel,Apparel,45,15,675
2021-06-24,2021,June,Oregon,In-store,Men's Apparel,Men,Apparel,Apparel,90,40,3600
2021-06-24,2021,June,Oregon,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,65,65,4225
2021-06-24,2021,June,Oregon,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,55,78,4290
2021-06-24,2021,June,Oregon,In-store,Women's Apparel,Women,Apparel,Apparel,105,70,7350
2021-06-24,2021,June,Oregon,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,80,53,4240
2021-06-24,2021,June,Oregon,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,80,65,5200
2021-06-24,2021,June,Oregon,Online,Men's Apparel,Men,Apparel,Apparel,86,11,946
2021-06-24,2021,June,Oregon,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,62,17,1054
2021-06-24,2021,June,Oregon,Online,Men's Street Footwear,Men,Footwear,Street Footwear,51,23,1173
2021-06-24,2021,June,Oregon,Online,Women's Apparel,Women,Apparel,Apparel,95,19,1805
2021-06-24,2021,June,Oregon,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,74,16,1184
2021-06-24,2021,June,Oregon,Online,Women's Street Footwear,Women,Footwear,Street Footwear,78,19,1482
2021-06-24,2021,June,Oregon,Outlet,Men's Apparel,Men,Apparel,Apparel,67,14,938
2021-06-24,2021,June,Oregon,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,47,20,940
2021-06-24,2021,June,Oregon,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,43,24,1032
2021-06-24,2021,June,Oregon,Outlet,Women's Apparel,Women,Apparel,Apparel,74,23,1702
2021-06-24,2021,June,Oregon,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,62,18,1116
