Date,State,Sales Method,Product,Price per Unit,Units Sold
2021-07-10,Vermont,Outlet,Women's Athletic Footwear,36,10
2021-07-10,Vermont,Outlet,Women's Street Footwear,33,11
2021-07-10,Wyoming,In-store,Men's Apparel,50,53
2021-07-10,Wyoming,In-store,Men's Athletic Footwear,45,63
2021-07-10,Wyoming,In-store,Men's Street Footwear,50,88
2021-07-10,Wyoming,In-store,Women's Apparel,55,70
2021-07-10,Wyoming,In-store,Women's Athletic Footwear,40,50
2021-07-10,Wyoming,In-store,Women's Street Footwear,40,55
2021-07-10,Wyoming,Online,Men's Apparel,48,14
2021-07-10,Wyoming,Online,Men's Athletic Footwear,44,16
2021-07-10,Wyoming,Online,Men's Street Footwear,48,23
2021-07-10,Wyoming,Online,Women's Apparel,51,20
2021-07-10,Wyoming,Online,Women's Athletic Footwear,39,15
2021-07-10,Wyoming,Online,Women's Street Footwear,38,15
2021-07-11,Illinois,Online,Women's Apparel,54,12
2021-07-11,Illinois,Outlet,Women's Apparel,55,40
2021-07-11,Nebraska,Online,Women's Athletic Footwear,19,2
2021-07-11,Nebraska,Outlet,Women's Athletic Footwear,20,8
2021-07-11,South Dakota,Online,Men's Apparel,99,25
2021-07-11,South Dakota,Online,Men's Athletic Footwear,89,38
2021-07-11,South Dakota,Online,Men's Street Footwear,97,70
2021-07-11,South Dakota,Online,Women's Apparel,108,47
2021-07-11,South Dakota,Online,Women's Athletic Footwear,78,22
2021-07-11,South Dakota,Online,Women's Street Footwear,77,29
2021-07-12,Georgia,Online,Men's Apparel,109,62
2021-07-12,Georgia,Online,Men's Athletic Footwear,106,75
2021-07-12,Georgia,Online,Men's Street Footwear,97,93
2021-07-12,Georgia,Online,Women's Apparel,137,62
2021-07-12,Georgia,Online,Women's Athletic Footwear,96,56
2021-07-12,Georgia,Online,Women's Street Footwear,105,67
2021-07-12,Georgia,Outlet,Men's Apparel,39,16
2021-07-12,Georgia,Outlet,Men's Athletic Footwear,37,17
2021-07-12,Georgia,Outlet,Men's Street Footwear,37,22
2021-07-12,Georgia,Outlet,Women's Apparel,51,16
2021-07-12,Georgia,Outlet,Women's Athletic Footwear,39,13
2021-07-12,Georgia,Outlet,Women's Street Footwear,41,18
2021-07-12,Illinois,Online,Men's Street Footwear,49,15
2021-07-12,Illinois,Outlet,Men's Street Footwear,50,55
2021-07-12,Kansas,Online,Men's Apparel,116,42
2021-07-12,Kansas,Online,Men's Athletic Footwear,99,55
2021-07-12,Kansas,Online,Men's Street Footwear,106,86
2021-07-12,Kansas,Online,Women's Apparel,125,64
2021-07-12,Kansas,Online,Women's Athletic Footwear,88,38
2021-07-12,Kansas,Online,Women's Street Footwear,87,45
2021-07-12,Nebraska,Online,Men's Apparel,29,2
2021-07-12,Nebraska,Outlet,Men's Apparel,30,8
2021-07-13,Delaware,In-store,Men's Apparel,55,33
2021-07-13,Delaware,In-store,Men's Athletic Footwear,50,43
2021-07-13,Delaware,In-store,Men's Street Footwear,55,68
2021-07-13,Delaware,In-store,Women's Apparel,60,50
2021-07-13,Delaware,In-store,Women's Athletic Footwear,45,30
2021-07-13,Delaware,In-store,Women's Street Footwear,45,35
2021-07-13,Delaware,Online,Men's Apparel,51,9
2021-07-13,Delaware,Online,Men's Athletic Footwear,47,12
2021-07-13,Delaware,Online,Men's Street Footwear,53,18
2021-07-13,Delaware,Online,Women's Apparel,55,15
2021-07-13,Delaware,Online,Women's Athletic Footwear,43,9
2021-07-13,Delaware,Online,Women's Street Footwear,41,10
2021-07-13,Illinois,Online,Men's Athletic Footwear,41,9
2021-07-13,Illinois,Outlet,Men's Athletic Footwear,45,33
2021-07-13,Massachusetts,In-store,Men's Apparel,55,25
2021-07-13,Massachusetts,In-store,Men's Athletic Footwear,50,35
2021-07-13,Massachusetts,In-store,Men's Street Footwear,55,60
2021-07-13,Massachusetts,In-store,Women's Apparel,60,43
2021-07-13,Massachusetts,In-store,Women's Athletic Footwear,45,23
2021-07-13,Massachusetts,In-store,Women's Street Footwear,45,28
2021-07-13,Massachusetts,Online,Men's Apparel,53,7
2021-07-13,Massachusetts,Online,Men's Athletic Footwear,49,11
2021-07-13,Massachusetts,Online,Men's Street Footwear,52,15
2021-07-13,Massachusetts,Online,Women's Apparel,55,13
2021-07-13,Massachusetts,Online,Women's Athletic Footwear,44,6
2021-07-13,Massachusetts,Online,Women's Street Footwear,41,8
2021-07-13,Massachusetts,Outlet,Men's Apparel,41,8
2021-07-13,Massachusetts,Outlet,Men's Athletic Footwear,36,11
2021-07-13,Massachusetts,Outlet,Men's Street Footwear,37,18
2021-07-13,Massachusetts,Outlet,Women's Apparel,41,13
2021-07-13,Massachusetts,Outlet,Women's Athletic Footwear,34,8
2021-07-13,Massachusetts,Outlet,Women's Street Footwear,32,9
2021-07-13,Nebraska,Online,Women's Apparel,34,4
2021-07-13,Nebraska,Outlet,Women's Apparel,35,15
2021-07-14,Illinois,Online,Women's Street Footwear,38,8
2021-07-14,Illinois,Outlet,Women's Street Footwear,40,25
2021-07-14,Nebraska,Online,Men's Street Footwear,36,9
2021-07-14,Nebraska,Outlet,Men's Street Footwear,40,33
2021-07-15,Illinois,Online,Women's Athletic Footwear,37,6
2021-07-15,Illinois,Outlet,Women's Athletic Footwear,40,23
2021-07-15,Michigan,In-store,Men's Apparel,60,55
2021-07-15,Michigan,In-store,Men's Athletic Footwear,55,65
2021-07-15,Michigan,In-store,Men's Street Footwear,60,90
2021-07-15,Michigan,In-store,Women's Apparel,65,73
2021-07-15,Michigan,In-store,Women's Athletic Footwear,50,53
2021-07-15,Michigan,In-store,Women's Street Footwear,50,58
2021-07-15,Michigan,Online,Men's Apparel,54,14
2021-07-15,Michigan,Online,Men's Athletic Footwear,53,19
2021-07-15,Michigan,Online,Men's Street Footwear,57,23
2021-07-15,Michigan,Online,Women's Apparel,62,21
2021-07-15,Michigan,Online,Women's Athletic Footwear,47,16
2021-07-15,Michigan,Online,Women's Street Footwear,46,17
2021-07-15,Nebraska,Online,Men's Athletic Footwear,29,4
2021-07-15,Nebraska,Outlet,Men's Athletic Footwear,30,15
2021-07-16,Florida,In-store,Men's Apparel,95,65
2021-07-16,Florida,In-store,Men's Athletic Footwear,95,75
2021-07-16,Florida,In-store,Men's Street Footwear,90,90
2021-07-16,Florida,In-store,Women's Apparel,110,65
2021-07-16,Florida,In-store,Women's Athletic Footwear,90,60
2021-07-16,Florida,In-store,Women's Street Footwear,95,70
2021-07-16,Florida,Online,Men's Apparel,89,20
2021-07-16,Florida,Online,Men's Athletic Footwear,88,23
2021-07-16,Florida,Online,Men's Street Footwear,83,26
2021-07-16,Florida,Online,Women's Apparel,101,16
2021-07-16,Florida,Online,Women's Athletic Footwear,82,18
2021-07-16,Florida,Online,Women's Street Footwear,86,19
2021-07-16,Florida,Outlet,Men's Apparel,68,21
2021-07-16,Florida,Outlet,Men's Athletic Footwear,74,26
2021-07-16,Florida,Outlet,Men's Street Footwear,68,30
2021-07-16,Florida,Outlet,Women's Apparel,75,20
2021-07-16,Florida,Outlet,Women's Athletic Footwear,59,19
2021-07-16,Florida,Outlet,Women's Street Footwear,72,24
2021-07-16,Illinois,Online,Men's Apparel,49,5
2021-07-16,Illinois,Outlet,Men's Apparel,50,20
2021-07-16,Louisiana,Online,Men's Apparel,181,84
2021-07-16,Louisiana,Online,Men's Athletic Footwear,187,95
2021-07-16,Louisiana,Online,Men's Street Footwear,176,117
2021-07-16,Louisiana,Online,Women's Apparel,213,81
2021-07-16,Louisiana,Online,Women's Athletic Footwear,176,77
2021-07-16,Louisiana,Online,Women's Street Footwear,185,90
2021-07-16,Louisiana,Outlet,Men's Apparel,73,22
2021-07-16,Louisiana,Outlet,Men's Athletic Footwear,67,25
2021-07-16,Louisiana,Outlet,Men's Street Footwear,62,31
2021-07-16,Louisiana,Outlet,Women's Apparel,81,21
2021-07-16,Louisiana,Outlet,Women's Athletic Footwear,62,20
2021-07-16,Louisiana,Outlet,Women's Street Footwear,69,21
2021-07-16,Mississippi,Online,Men's Apparel,119,65
2021-07-16,Mississippi,Online,Men's Athletic Footwear,108,76
2021-07-16,Mississippi,Online,Men's Street Footwear,118,107
2021-07-16,Mississippi,Online,Women's Apparel,126,86
2021-07-16,Mississippi,Online,Women's Athletic Footwear,98,60
2021-07-16,Mississippi,Online,Women's Street Footwear,98,67
2021-07-16,Mississippi,Outlet,Men's Apparel,46,15
2021-07-16,Mississippi,Outlet,Men's Athletic Footwear,42,19
2021-07-16,Mississippi,Outlet,Men's Street Footwear,47,29
2021-07-16,Mississippi,Outlet,Women's Apparel,49,21
2021-07-16,Mississippi,Outlet,Women's Athletic Footwear,33,14
2021-07-16,Mississippi,Outlet,Women's Street Footwear,37,17
2021-07-16,Nebraska,Online,Women's Street Footwear,29,1
2021-07-16,Nebraska,Outlet,Women's Street Footwear,30,5
2021-07-16,West Virginia,In-store,Men's Apparel,60,30
2021-07-16,West Virginia,In-store,Men's Athletic Footwear,55,40
2021-07-16,West Virginia,In-store,Men's Street Footwear,60,65
2021-07-16,West Virginia,In-store,Women's Apparel,65,48
2021-07-16,West Virginia,In-store,Women's Athletic Footwear,50,28
2021-07-16,West Virginia,In-store,Women's Street Footwear,50,33
2021-07-16,West Virginia,Online,Men's Apparel,54,9
2021-07-16,West Virginia,Online,Men's Athletic Footwear,50,12
2021-07-16,West Virginia,Online,Men's Street Footwear,55,18
2021-07-16,West Virginia,Online,Women's Apparel,63,13
2021-07-16,West Virginia,Online,Women's Athletic Footwear,48,8
2021-07-16,West Virginia,Online,Women's Street Footwear,49,10
2021-07-17,Illinois,Online,Women's Apparel,50,9
2021-07-17,Illinois,Outlet,Women's Apparel,55,38
2021-07-17,Missouri,In-store,Men's Apparel,40,38
2021-07-17,Missouri,In-store,Men's Athletic Footwear,35,50
2021-07-17,Missouri,In-store,Men's Street Footwear,40,75
2021-07-17,Missouri,In-store,Women's Apparel,45,55
2021-07-17,Missouri,In-store,Women's Athletic Footwear,30,38
2021-07-17,Missouri,In-store,Women's Street Footwear,30,43
2021-07-17,Missouri,Online,Men's Apparel,37,9
2021-07-17,Missouri,Online,Men's Athletic Footwear,33,13
2021-07-17,Missouri,Online,Men's Street Footwear,36,20
2021-07-17,Missouri,Online,Women's Apparel,41,16
2021-07-17,Missouri,Online,Women's Athletic Footwear,29,10
2021-07-17,Missouri,Online,Women's Street Footwear,29,13
2021-07-17,Nebraska,Online,Women's Athletic Footwear,29,1
2021-07-17,Nebraska,Outlet,Women's Athletic Footwear,30,3
2021-07-17,New Hampshire,In-store,Men's Street Footwear,65,70
2021-07-17,New Hampshire,Online,Men's Apparel,60,10
2021-07-17,New Hampshire,Online,Men's Athletic Footwear,55,13
2021-07-17,New Hampshire,Online,Men's Street Footwear,64,20
2021-07-17,New Hampshire,Online,Women's Apparel,64,14
2021-07-17,New Hampshire,Online,Women's Athletic Footwear,53,9
2021-07-17,New Hampshire,Online,Women's Street Footwear,54,11
2021-07-17,New Hampshire,Outlet,Men's Apparel,112,47
2021-07-17,New Hampshire,Outlet,Men's Athletic Footwear,107,60
2021-07-17,New Hampshire,Outlet,Men's Street Footwear,49,22
2021-07-17,New Hampshire,Outlet,Women's Apparel,117,69
2021-07-17,New Hampshire,Outlet,Women's Athletic Footwear,94,44
2021-07-17,New Hampshire,Outlet,Women's Street Footwear,92,51
2021-07-18,Illinois,Online,Men's Street Footwear,47,14
2021-07-18,Illinois,Outlet,Men's Street Footwear,50,50
2021-07-18,Nebraska,Online,Men's Apparel,37,1
2021-07-18,Nebraska,Outlet,Men's Apparel,40,3
2021-07-19,Arkansas,Online,Men's Apparel,115,55
2021-07-19,Arkansas,Online,Men's Athletic Footwear,97,68
2021-07-19,Arkansas,Online,Men's Street Footwear,105,101
2021-07-19,Arkansas,Online,Women's Apparel,128,75
2021-07-19,Arkansas,Online,Women's Athletic Footwear,86,52
2021-07-19,Arkansas,Online,Women's Street Footwear,88,58
2021-07-19,Arkansas,Outlet,Men's Apparel,40,15
2021-07-19,Arkansas,Outlet,Men's Athletic Footwear,36,16
2021-07-19,Arkansas,Outlet,Men's Street Footwear,39,27
2021-07-19,Arkansas,Outlet,Women's Apparel,50,20
2021-07-19,Arkansas,Outlet,Women's Athletic Footwear,35,12
2021-07-19,Arkansas,Outlet,Women's Street Footwear,32,14
2021-07-19,Illinois,Online,Men's Athletic Footwear,41,8
2021-07-19,Illinois,Outlet,Men's Athletic Footwear,45,30
2021-07-19,Nebraska,Online,Women's Apparel,44,4
2021-07-19,Nebraska,Outlet,Women's Apparel,45,15
2021-07-19,Oklahoma,Online,Men's Apparel,119,45
2021-07-19,Oklahoma,Online,Men's Athletic Footwear,95,57
2021-07-19,Oklahoma,Online,Men's Street Footwear,105,88
2021-07-19,Oklahoma,Online,Women's Apparel,126,67
2021-07-19,Oklahoma,Online,Women's Athletic Footwear,86,42
2021-07-19,Oklahoma,Online,Women's Street Footwear,89,47
2021-07-19,Oklahoma,Outlet,Men's Apparel,43,12
2021-07-19,Oklahoma,Outlet,Men's Athletic Footwear,35,14
2021-07-19,Oklahoma,Outlet,Men's Street Footwear,43,24
2021-07-19,Oklahoma,Outlet,Women's Apparel,45,16
2021-07-19,Oklahoma,Outlet,Women's Athletic Footwear,36,11
2021-07-19,Oklahoma,Outlet,Women's Street Footwear,33,13
2021-07-20,Illinois,Online,Women's Street Footwear,36,6
2021-07-20,Illinois,Outlet,Women's Street Footwear,40,20
2021-07-20,Maryland,In-store,Men's Apparel,50,18
2021-07-20,Maryland,In-store,Men's Athletic Footwear,45,28
2021-07-20,Maryland,In-store,Men's Street Footwear,50,53
2021-07-20,Maryland,In-store,Women's Apparel,55,35
2021-07-20,Maryland,In-store,Women's Athletic Footwear,40,15
2021-07-20,Maryland,In-store,Women's Street Footwear,40,20
2021-07-20,Maryland,Online,Men's Apparel,46,5
2021-07-20,Maryland,Online,Men's Athletic Footwear,42,7
2021-07-20,Maryland,Online,Men's Street Footwear,49,13
2021-07-20,Maryland,Online,Women's Apparel,54,10
2021-07-20,Maryland,Online,Women's Athletic Footwear,36,5
2021-07-20,Maryland,Online,Women's Street Footwear,37,6
2021-07-20,Nebraska,Online,Men's Street Footwear,37,8
2021-07-20,Nebraska,Outlet,Men's Street Footwear,40,30
2021-07-21,Illinois,Online,Women's Athletic Footwear,36,4
2021-07-21,Illinois,Outlet,Women's Athletic Footwear,40,18
2021-07-21,Kentucky,Online,Men's Apparel,96,33
2021-07-21,Kentucky,Online,Men's Athletic Footwear,89,45
2021-07-21,Kentucky,Online,Men's Street Footwear,97,77
2021-07-21,Kentucky,Online,Women's Apparel,105,55
2021-07-21,Kentucky,Online,Women's Athletic Footwear,77,29
2021-07-21,Kentucky,Online,Women's Street Footwear,78,35
2021-07-21,Nebraska,Online,Men's Athletic Footwear,29,4
2021-07-21,Nebraska,Outlet,Men's Athletic Footwear,30,15
2021-07-22,Arizona,Online,Men's Apparel,107,56
2021-07-22,Arizona,Online,Men's Athletic Footwear,105,67
2021-07-22,Arizona,Online,Men's Street Footwear,99,88
2021-07-22,Arizona,Online,Women's Apparel,137,55
2021-07-22,Arizona,Online,Women's Athletic Footwear,98,48
2021-07-22,Arizona,Online,Women's Street Footwear,106,61
2021-07-22,Arizona,Outlet,Men's Apparel,40,15
2021-07-22,Arizona,Outlet,Men's Athletic Footwear,40,16
2021-07-22,Arizona,Outlet,Men's Street Footwear,40,22
2021-07-22,Arizona,Outlet,Women's Apparel,46,15
2021-07-22,Arizona,Outlet,Women's Athletic Footwear,36,11
2021-07-22,Arizona,Outlet,Women's Street Footwear,39,16
2021-07-22,Illinois,Online,Men's Apparel,49,5
2021-07-22,Illinois,Outlet,Men's Apparel,50,18
2021-07-22,Nebraska,Online,Women's Street Footwear,29,3
2021-07-22,Nebraska,Outlet,Women's Street Footwear,30,10
2021-07-23,Illinois,Online,Women's Apparel,53,7
2021-07-23,Illinois,Outlet,Women's Apparel,55,25
2021-07-23,Nebraska,Online,Women's Athletic Footwear,27,4
2021-07-23,Nebraska,Outlet,Women's Athletic Footwear,30,13
2021-07-23,Oregon,In-store,Men's Apparel,90,60
2021-07-23,Oregon,In-store,Men's Athletic Footwear,90,70
2021-07-23,Oregon,In-store,Men's Street Footwear,85,85
2021-07-23,Oregon,In-store,Women's Apparel,105,60
2021-07-23,Oregon,In-store,Women's Athletic Footwear,85,55
2021-07-23,Oregon,In-store,Women's Street Footwear,90,65
2021-07-23,Oregon,Online,Men's Apparel,84,16
2021-07-23,Oregon,Online,Men's Athletic Footwear,85,20
2021-07-23,Oregon,Online,Men's Street Footwear,79,26
2021-07-23,Oregon,Online,Women's Apparel,97,15
2021-07-23,Oregon,Online,Women's Athletic Footwear,82,17
2021-07-23,Oregon,Online,Women's Street Footwear,86,16
2021-07-23,Oregon,Outlet,Men's Apparel,68,20
2021-07-23,Oregon,Outlet,Men's Athletic Footwear,66,22
2021-07-23,Oregon,Outlet,Men's Street Footwear,60,30
2021-07-23,Oregon,Outlet,Women's Apparel,78,20
2021-07-23,Oregon,Outlet,Women's Athletic Footwear,61,17
2021-07-23,Oregon,Outlet,Women's Street Footwear,66,22
2021-07-23,Virginia,In-store,Men's Apparel,90,60
2021-07-23,Virginia,In-store,Men's Athletic Footwear,90,70
2021-07-23,Virginia,In-store,Men's Street Footwear,85,85
2021-07-23,Virginia,In-store,Women's Apparel,105,60
2021-07-23,Virginia,In-store,Women's Athletic Footwear,85,55
2021-07-23,Virginia,In-store,Women's Street Footwear,90,65
2021-07-23,Virginia,Online,Men's Apparel,85,16
2021-07-23,Virginia,Online,Men's Athletic Footwear,81,20
2021-07-23,Virginia,Online,Men's Street Footwear,79,26
2021-07-23,Virginia,Online,Women's Apparel,96,18
2021-07-23,Virginia,Online,Women's Athletic Footwear,82,15
2021-07-23,Virginia,Online,Women's Street Footwear,86,18
2021-07-23,Virginia,Outlet,Men's Apparel,72,21
2021-07-23,Virginia,Outlet,Men's Athletic Footwear,60,22
2021-07-23,Virginia,Outlet,Men's Street Footwear,60,27
2021-07-23,Virginia,Outlet,Women's Apparel,82,19
2021-07-23,Virginia,Outlet,Women's Athletic Footwear,65,19
2021-07-23,Virginia,Outlet,Women's Street Footwear,62,21
2021-07-24,Illinois,Online,Men's Street Footwear,56,12
2021-07-24,Illinois,Outlet,Men's Street Footwear,60,43
2021-07-24,Nebraska,Online,Men's Apparel,48,3
2021-07-24,Nebraska,Outlet,Men's Apparel,50,10
2021-07-25,Illinois,Online,Men's Athletic Footwear,49,8
2021-07-25,Illinois,Outlet,Men's Athletic Footwear,50,25
2021-07-25,Nebraska,Online,Women's Apparel,53,6
2021-07-25,Nebraska,Outlet,Women's Apparel,55,20
2021-07-25,New Mexico,Online,Men's Apparel,117,65
2021-07-25,New Mexico,Online,Men's Athletic Footwear,116,78
2021-07-25,New Mexico,Online,Men's Street Footwear,109,95
2021-07-25,New Mexico,Online,Women's Apparel,144,64
2021-07-25,New Mexico,Online,Women's Athletic Footwear,109,59
2021-07-25,New Mexico,Online,Women's Street Footwear,118,71
2021-07-25,New Mexico,Outlet,Men's Apparel,40,16
2021-07-25,New Mexico,Outlet,Men's Athletic Footwear,45,21
2021-07-25,New Mexico,Outlet,Men's Street Footwear,41,25
2021-07-25,New Mexico,Outlet,Women's Apparel,49,16
2021-07-25,New Mexico,Outlet,Women's Athletic Footwear,39,15
2021-07-25,New Mexico,Outlet,Women's Street Footwear,39,17
2021-07-26,Illinois,Online,Women's Street Footwear,48,4
2021-07-26,Illinois,Outlet,Women's Street Footwear,50,15
2021-07-26,Nebraska,Online,Men's Street Footwear,49,12
2021-07-26,Nebraska,Outlet,Men's Street Footwear,50,45
2021-07-27,Illinois,Online,Women's Athletic Footwear,47,3
2021-07-27,Illinois,Outlet,Women's Athletic Footwear,50,13
2021-07-27,Nebraska,Online,Men's Athletic Footwear,36,6
2021-07-27,Nebraska,Outlet,Men's Athletic Footwear,40,25
2021-07-28,Illinois,Online,Men's Apparel,56,3
2021-07-28,Illinois,Outlet,Men's Apparel,60,13
2021-07-28,Nebraska,Online,Women's Street Footwear,39,6
2021-07-28,Nebraska,Outlet,Women's Street Footwear,40,20
2021-07-29,Illinois,Online,Women's Apparel,60,7
2021-07-29,Illinois,Outlet,Women's Apparel,65,25
2021-07-29,Nebraska,Online,Women's Athletic Footwear,38,4
2021-07-29,Nebraska,Outlet,Women's Athletic Footwear,40,15
2021-07-30,Illinois,Online,Men's Street Footwear,55,11
2021-07-30,Illinois,Outlet,Men's Street Footwear,60,40
2021-07-30,Nebraska,Online,Men's Apparel,45,4
2021-07-30,Nebraska,Outlet,Men's Apparel,50,15
2021-07-31,Illinois,Online,Men's Athletic Footwear,46,7
2021-07-31,Illinois,Outlet,Men's Athletic Footwear,50,25
2021-07-31,Nebraska,Online,Women's Apparel,54,7
2021-07-31,Nebraska,Outlet,Women's Apparel,55,25
2021-08-01,Illinois,Online,Women's Street Footwear,48,5
2021-08-01,Illinois,Outlet,Women's Street Footwear,50,20
2021-08-01,Nebraska,Online,Men's Street Footwear,19,20
2021-08-01,Nebraska,Outlet,Men's Street Footwear,20,68
2021-08-02,Illinois,Online,Women's Athletic Footwear,46,5
2021-08-02,Illinois,Outlet,Women's Athletic Footwear,50,18
2021-08-02,Nebraska,Online,Men's Athletic Footwear,29,20
2021-08-02,Nebraska,Outlet,Men's Athletic Footwear,30,68
2021-08-03,Illinois,Online,Men's Apparel,56,4
2021-08-03,Illinois,Outlet,Men's Apparel,60,15
2021-08-03,Nebraska,Online,Women's Street Footwear,28,14
2021-08-03,Nebraska,Outlet,Women's Street Footwear,30,48
2021-08-03,North Carolina,Online,Men's Apparel,108,83
2021-08-03,North Carolina,Online,Men's Athletic Footwear,118,100
2021-08-03,North Carolina,Online,Men's Street Footwear,126,134
